country,legislature,term,leg_start_year,row_count,n_unique_emails,person_count_legistype,ltype,url,cc,leg_start_date,lastmod,cc3,pop2024,lastmod_year
Bulgaria,National Assembly,41st National Assembly,2009,315,27,1106,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/7cde2f76d1f55b5202d8cc1910f3999579bb0702/data/Bulgaria/National_Assembly/term-41.csv,BG,2009-07-14,1554883317,BGR,6378654.0,2019
Bulgaria,National Assembly,40th National Assembly,2005,430,3,1106,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f346b46813e3a6395d0300d85e2a430a56ccd619/data/Bulgaria/National_Assembly/term-40.csv,BG,2005-07-11,1554883317,BGR,6378654.0,2019
Bulgaria,National Assembly,44th National Assembly,2017,291,208,1106,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f346b46813e3a6395d0300d85e2a430a56ccd619/data/Bulgaria/National_Assembly/term-44.csv,BG,2017-04-19,1554883317,BGR,6378654.0,2019
Bulgaria,National Assembly,43rd National Assembly,2014,299,73,1106,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/94c442acad125663e9e086681b1a2cce66963c5a/data/Bulgaria/National_Assembly/term-43.csv,BG,2014-10-27,1554883317,BGR,6378654.0,2019
Bulgaria,National Assembly,39th National Assembly,2001,468,0,1106,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f346b46813e3a6395d0300d85e2a430a56ccd619/data/Bulgaria/National_Assembly/term-39.csv,BG,2001-07-05,1554883317,BGR,6378654.0,2019
Congo-Brazzaville,Assemblee Nationale,13ème législature,2012,122,0,122,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Congo-Brazzaville/Assembly/term-13.csv,CG,2012-09-05,1554857026,COG,6244547.0,2019
Denmark,Folketing,Folketing 2015–,2015,211,209,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9151eecd2a82444cf7203555a6fd595724353223/data/Denmark/Folketing/term-2015.csv,DK,2015-06-20,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 1998–2001,1998,175,18,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e6e01753b971cb48031d01a1967426ac2fea606f/data/Denmark/Folketing/term-1998.csv,DK,1998-11-03,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 1994–1998,1994,175,13,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e6e01753b971cb48031d01a1967426ac2fea606f/data/Denmark/Folketing/term-1994.csv,DK,1994-09-21,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 1990–1994,1990,179,7,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/99870ed3d2385971ff7ed69801c4628639a20480/data/Denmark/Folketing/term-1990.csv,DK,1990-12-12,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 2001–2005,2001,188,33,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5580dd30ac9602c7e255b56ee26a2e82a0775cd0/data/Denmark/Folketing/term-2001.csv,DK,2001-11-20,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 2005–2007,2005,178,52,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5580dd30ac9602c7e255b56ee26a2e82a0775cd0/data/Denmark/Folketing/term-2005.csv,DK,2005-02-08,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 2007–2011,2007,186,78,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/99870ed3d2385971ff7ed69801c4628639a20480/data/Denmark/Folketing/term-2007.csv,DK,2007-11-13,1556693695,DNK,5972149.0,2019
Denmark,Folketing,Folketing 2011–2015,2011,188,121,612,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5580dd30ac9602c7e255b56ee26a2e82a0775cd0/data/Denmark/Folketing/term-2011.csv,DK,2011-09-15,1556693695,DNK,5972149.0,2019
Singapore,Parliament,13th Parliament,2016,103,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e4524d4f44163ef0157bf0f362c1dc07fb324eb8/data/Singapore/Parliament/term-13.csv,SG,2016-01-15,1557741305,SGP,5953785.0,2019
Singapore,Parliament,9th Parliament,1997,99,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-9.csv,SG,1997-05-26,1557741305,SGP,5953785.0,2019
Singapore,Parliament,10th Parliament,2002,103,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/79ef17a81bf23d8548faf308924ff83d6c7d8365/data/Singapore/Parliament/term-10.csv,SG,2002-03-25,1557741305,SGP,5953785.0,2019
Singapore,Parliament,11th Parliament,2006,103,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/469930fccb229035b163d081a65a4f02ae35fc6b/data/Singapore/Parliament/term-11.csv,SG,2006-11-02,1557741305,SGP,5953785.0,2019
Singapore,Parliament,12th Parliament,2011,110,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e4524d4f44163ef0157bf0f362c1dc07fb324eb8/data/Singapore/Parliament/term-12.csv,SG,2011-10-10,1557741305,SGP,5953785.0,2019
Singapore,Parliament,4th Parliament,1977,78,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-4.csv,SG,1977-02-07,1557741305,SGP,5953785.0,2019
Singapore,Parliament,3rd Parliament,1972,65,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-3.csv,SG,1972-10-12,1557741305,SGP,5953785.0,2019
Singapore,Parliament,2nd Parliament,1968,64,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-2.csv,SG,1968-05-06,1557741305,SGP,5953785.0,2019
Singapore,Parliament,5th Parliament,1981,76,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-5.csv,SG,1981-02-03,1557741305,SGP,5953785.0,2019
Singapore,Parliament,1st Parliament,1965,64,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-1.csv,SG,1965-12-08,1557741305,SGP,5953785.0,2019
Singapore,Parliament,6th Parliament,1985,79,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-6.csv,SG,1985-02-25,1557741305,SGP,5953785.0,2019
Singapore,Parliament,7th Parliament,1989,84,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-7.csv,SG,1989-01-09,1557741305,SGP,5953785.0,2019
Singapore,Parliament,8th Parliament,1992,91,0,403,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/4621709b8c8643286154d5b7a48f7f8e858da151/data/Singapore/Parliament/term-8.csv,SG,1992-01-06,1557741305,SGP,5953785.0,2019
Finland,Eduskunta,29th Parliament of Finland,1983,41,6,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bc2f2f9c557267d8e72e52eff8fca1baa12cb6d8/data/Finland/Eduskunta/term-29.csv,FI,1983-03-26,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,28th Parliament of Finland,1979,18,4,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bc2f2f9c557267d8e72e52eff8fca1baa12cb6d8/data/Finland/Eduskunta/term-28.csv,FI,1979-03-24,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,34th Parliament of Finland,2003,214,37,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bc2f2f9c557267d8e72e52eff8fca1baa12cb6d8/data/Finland/Eduskunta/term-34.csv,FI,2003-03-19,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,37th Parliament of Finland,2015,217,121,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/99e9304ccb89dfe6f8b5e2bc1de278a9528fea1b/data/Finland/Eduskunta/term-37.csv,FI,2015-04-28,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,36th Parliament of Finland,2011,215,121,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e801cd0425b64ed7dbc789483f0012d751341051/data/Finland/Eduskunta/term-36.csv,FI,2011-04-20,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,32nd Parliament of Finland,1995,154,16,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e0b5b0c1ded35fb769a7fd65f38d6b90aecbe49/data/Finland/Eduskunta/term-32.csv,FI,1995-03-24,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,30th Parliament of Finland,1987,65,10,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/bc2f2f9c557267d8e72e52eff8fca1baa12cb6d8/data/Finland/Eduskunta/term-30.csv,FI,1987-03-21,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,31st Parliament of Finland,1991,97,13,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e0b5b0c1ded35fb769a7fd65f38d6b90aecbe49/data/Finland/Eduskunta/term-31.csv,FI,1991-03-22,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,33rd Parliament of Finland,1999,214,21,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9e0b5b0c1ded35fb769a7fd65f38d6b90aecbe49/data/Finland/Eduskunta/term-33.csv,FI,1999-03-24,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,26th Parliament of Finland,1972,6,2,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f2b5957807cf28dd8f7c28e24ffdaf547f8fe39e/data/Finland/Eduskunta/term-26.csv,FI,1972-01-22,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,27th Parliament of Finland,1975,8,3,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f2b5957807cf28dd8f7c28e24ffdaf547f8fe39e/data/Finland/Eduskunta/term-27.csv,FI,1975-09-27,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,35th Parliament of Finland,2007,213,65,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e801cd0425b64ed7dbc789483f0012d751341051/data/Finland/Eduskunta/term-35.csv,FI,2007-03-21,1557708420,FIN,5586664.0,2019
Finland,Eduskunta,25th Parliament of Finland,1970,5,2,500,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/f2b5957807cf28dd8f7c28e24ffdaf547f8fe39e/data/Finland/Eduskunta/term-25.csv,FI,1970-03-23,1557708420,FIN,5586664.0,2019
Norway,Storting,1997-2001,1997,165,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1997-2001.csv,NO,1997-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1989-93,1989,165,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1989-93.csv,NO,1989-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1993-97,1993,165,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1993-97.csv,NO,1993-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1954-57,1954,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1954-57.csv,NO,1954-01-11,1557744364,NOR,5558215.0,2019
Norway,Storting,1950-53,1950,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1950-53.csv,NO,1950-01-11,1557744364,NOR,5558215.0,2019
Norway,Storting,1945-49,1945,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1945-49.csv,NO,1945-12-04,1557744364,NOR,5558215.0,2019
Norway,Storting,1969-73,1969,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1969-73.csv,NO,1969-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1985-89,1985,157,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1985-89.csv,NO,1985-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1973-77,1973,155,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1973-77.csv,NO,1973-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1977-81,1977,155,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1977-81.csv,NO,1977-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1981-85,1981,155,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1981-85.csv,NO,1981-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,2013-2017,2013,169,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-2013-2017.csv,NO,2013-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,2009-2013,2009,169,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-2009-2013.csv,NO,2009-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,2005-2009,2005,169,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-2005-2009.csv,NO,2005-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,2001-2005,2001,165,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-2001-2005.csv,NO,2001-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,2017-2021,2017,169,1,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-2017-2021.csv,NO,2017-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1958-61,1958,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1958-61.csv,NO,1958-01-11,1557744364,NOR,5558215.0,2019
Norway,Storting,1961-65,1961,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1961-65.csv,NO,1961-10-01,1557744364,NOR,5558215.0,2019
Norway,Storting,1965-69,1965,150,0,1209,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/2230686cd274a6c2978e93c24e9925610f610ad3/data/Norway/Storting/term-1965-69.csv,NO,1965-10-01,1557744364,NOR,5558215.0,2019
Liberia,House of Representatives,53rd Session,2012,73,0,73,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9f3b996999b04c34e2aa39137fd474f820eb640f/data/Liberia/House/term-53.csv,LR,2012-01-09,1549118844,LBR,5536949.0,2019
Slovakia,National Council,2nd Národná rada,1998,458,11,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/542d56504f71b0e1a857032c58279153a0cc1022/data/Slovakia/National_Council/term-2.csv,SK,1998-09-26,1557277864,SVK,5347487.0,2019
Slovakia,National Council,3rd Národná rada,2002,291,19,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/dcd23521b0d33e81c628dd17b1bf4a816d788be2/data/Slovakia/National_Council/term-3.csv,SK,2002-09-22,1557277864,SVK,5347487.0,2019
Slovakia,National Council,6th Národná rada,2012,177,72,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/dcd23521b0d33e81c628dd17b1bf4a816d788be2/data/Slovakia/National_Council/term-6.csv,SK,2012-03-11,1557277864,SVK,5347487.0,2019
Slovakia,National Council,4th Národná rada,2006,227,39,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/dcd23521b0d33e81c628dd17b1bf4a816d788be2/data/Slovakia/National_Council/term-4.csv,SK,2006-06-17,1557277864,SVK,5347487.0,2019
Slovakia,National Council,7th Národná rada,2016,165,165,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5973445dfef508c27b802d012d4d86793df6a96e/data/Slovakia/National_Council/term-7.csv,SK,2016-03-23,1557277864,SVK,5347487.0,2019
Slovakia,National Council,5th Národná rada,2010,195,65,606,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9b43bbb33e2154350a7fe7168e052a84ca6c4530/data/Slovakia/National_Council/term-5.csv,SK,2010-06-13,1557277864,SVK,5347487.0,2019
Ireland,Dáil Éireann,25th Dáil,1987,166,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/b1000e47de64d62d0e5bd970222ccdacd1193737/data/Ireland/Dail/term-25.csv,IE,1987-03-10,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,26th Dáil,1989,166,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/0f9f67b05ea80c8ab8bf86485e5683c96b9827cf/data/Ireland/Dail/term-26.csv,IE,1989-06-29,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,21st Dáil,1977,151,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/eb59112d9ff60210b697213646f3c25bd28ff1a4/data/Ireland/Dail/term-21.csv,IE,1977-07-05,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,22nd Dáil,1981,166,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/0f9f67b05ea80c8ab8bf86485e5683c96b9827cf/data/Ireland/Dail/term-22.csv,IE,1981-06-30,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,30th Dáil,2007,180,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/1771b75c1147a4c298dcbcf49a09c3373f6dc889/data/Ireland/Dail/term-30.csv,IE,2007-06-14,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,27th Dáil,1992,173,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/43799a20fa719266f2b1b764d4b3c643b9245c3f/data/Ireland/Dail/term-27.csv,IE,1992-12-14,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,28th Dáil,1997,183,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/1771b75c1147a4c298dcbcf49a09c3373f6dc889/data/Ireland/Dail/term-28.csv,IE,1997-06-26,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,31st Dáil,2011,197,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/1771b75c1147a4c298dcbcf49a09c3373f6dc889/data/Ireland/Dail/term-31.csv,IE,2011-03-09,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,32nd Dáil,2016,161,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/da756ac796e511a8e342b3af3bc4288f1b6fd17c/data/Ireland/Dail/term-32.csv,IE,2016-03-10,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,20th Dáil,1973,151,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/0f9f67b05ea80c8ab8bf86485e5683c96b9827cf/data/Ireland/Dail/term-20.csv,IE,1973-03-14,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,23rd Dáil,1982,168,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/0f9f67b05ea80c8ab8bf86485e5683c96b9827cf/data/Ireland/Dail/term-23.csv,IE,1982-03-09,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,29th Dáil,2002,170,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/1771b75c1147a4c298dcbcf49a09c3373f6dc889/data/Ireland/Dail/term-29.csv,IE,2002-06-06,1557660932,IRL,5294808.0,2019
Ireland,Dáil Éireann,24th Dáil,1982,174,0,657,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/0f9f67b05ea80c8ab8bf86485e5683c96b9827cf/data/Ireland/Dail/term-24.csv,IE,1982-12-14,1557660932,IRL,5294808.0,2019
New-Zealand,New Zealand Parliament,50th New Zealand Parliament,2011,128,57,267,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/ad20bc84902dacd722168190709917f7c6d138e2/data/New_Zealand/House/term-50.csv,NZ,2011-12-20,1557836005,NZL,5262079.0,2019
New-Zealand,New Zealand Parliament,48th New Zealand Parliament,2005,129,20,267,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/68b5889e4fe1834e0a1331ae249b948c8a58e34b/data/New_Zealand/House/term-48.csv,NZ,2005-11-07,1557836005,NZL,5262079.0,2019
New-Zealand,New Zealand Parliament,52nd New Zealand Parliament,2017,125,120,267,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/ad20bc84902dacd722168190709917f7c6d138e2/data/New_Zealand/House/term-52.csv,NZ,2017-10-12,1557836005,NZL,5262079.0,2019
New-Zealand,New Zealand Parliament,51st New Zealand Parliament,2014,123,84,267,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/ad20bc84902dacd722168190709917f7c6d138e2/data/New_Zealand/House/term-51.csv,NZ,2014-10-20,1557836005,NZL,5262079.0,2019
New-Zealand,New Zealand Parliament,49th New Zealand Parliament,2008,133,41,267,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/68b5889e4fe1834e0a1331ae249b948c8a58e34b/data/New_Zealand/House/term-49.csv,NZ,2008-12-08,1557836005,NZL,5262079.0,2019
Costa-Rica,Legislative Assembly,2014-2018 legislative period,2014,57,0,57,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/a6ff641dbca8b905e23653db0adf01a868460f53/data/Costa_Rica/Assembly/term-2014.csv,CR,2014-05-01,1555993762,CRI,5246714.0,2019
Lebanon,Parliament,2009–2017,2009,130,0,130,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/b2bc886bebebe1750aed44fdb187affeb9fb68f5/data/Lebanon/Parliament/term-2009.csv,LB,2009-06-20,1554863077,LBN,5219044.0,2019
Mauritania,National Assembly,12th National Assembly,2013,147,0,147,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Mauritania/National_Assembly/term-12.csv,MR,2013-12-21,1528387224,MRT,4993922.0,2018
Oman,Majlis al-Shura,7th Period,2011,84,0,84,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/554a6cb306153130ac5558e4c015471d63e57cb7/data/Oman/Majlis/term-7.csv,OM,2011-10-31,1556693872,OMN,4713553.0,2019
Panama,Asamblea Nacional,2014–,2014,75,0,75,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/ab54187db813acb0c201410f79c9fe0fa5d1ff99/data/Panama/Assembly/term-2014.csv,PA,2014-07-01,1554678630,PAN,4527961.0,2019
Kuwait,National Assembly,14th Legislative Session,2013,45,0,45,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Kuwait/National_Assembly/term-14.csv,KW,2013-08-06,1554922453,KWT,4349380.0,2019
Croatia,Sabor,7th Sabor,2011,180,0,354,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e9c52f15f91feffe0c72653e3e9cc192b9b5e23f/data/Croatia/Sabor/term-7.csv,HR,2011-12-22,1557393749,HRV,3831518.0,2019
Croatia,Sabor,8th Sabor,2015,172,0,354,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/9a75c94fb3f01a45e5616242dec9743ba96f137f/data/Croatia/Sabor/term-8.csv,HR,2015-12-28,1557393749,HRV,3831518.0,2019
Croatia,Sabor,9th Sabor,2016,167,0,354,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/e9c52f15f91feffe0c72653e3e9cc192b9b5e23f/data/Croatia/Sabor/term-9.csv,HR,2016-10-14,1557393749,HRV,3831518.0,2019
Georgia,Parliament of Georgia,9th Convocation,2016,150,146,249,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5b77b7fed94186d67d3534a75e774c932db06bbd/data/Georgia/Parliament/term-9.csv,GE,2016-11-18,1557883764,GEO,3753368.0,2019
Georgia,Parliament of Georgia,8th Convocation,2012,148,46,249,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/5b77b7fed94186d67d3534a75e774c932db06bbd/data/Georgia/Parliament/term-8.csv,GE,2012-10-21,1557883764,GEO,3753368.0,2019
Mongolia,State Great Khural,State Grand Khural 2016-,2016,76,25,160,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/3b785c6b253d4a8b6390117add367243899cff53/data/Mongolia/Assembly/term-2016.csv,MN,2016-07-05,1557221874,MNG,3493629.0,2019
Mongolia,State Great Khural,State Grand Khural 2008–2012,2008,77,16,160,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/14eda629327a139ba6233735069e02b3dcebace6/data/Mongolia/Assembly/term-2008.csv,MN,2008-07-23,1557221874,MNG,3493629.0,2019
Mongolia,State Great Khural,State Grand Khural 2012–2016,2012,76,25,160,unicameral legislature,https://cdn.rawgit.com/everypolitician/everypolitician-data/3b785c6b253d4a8b6390117add367243899cff53/data/Mongolia/Assembly/term-2012.csv,MN,2012-06-28,1557221874,MNG,3493629.0,2019
Uruguay,Chamber of Deputies,XLVIII Legislatura,2015,128,119,125,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/abf3b2d2109b0a702531b04fee1693e773db464f/data/Uruguay/Deputies/term-48.csv,UY,2015-02-15,1557274323,URY,3423316.0,2019
Puerto-Rico,House of Representatives,29th House of Representatives of Puerto Rico,2013,53,0,74,lower house,https://cdn.rawgit.com/everypolitician/everypolitician-data/acee8a7f4d93f1745b64888171928cd0bfc4c528/data/Puerto_Rico/House_of_Representatives/term-29.csv,PR,2013-01-02,1557653637,PRI,3211671.0,2019
